fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAIS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCION ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAIS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA DE SALIDA DE ALMACEN
16-11-2021,IMPORTACION A CONSUMO,028-2021-10-01009304,00003856,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,1170,40,NUMERO DE UNIDADES,0,54264,16496.11,0,70760.11,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777779-JIMENEZ QUIROZ BORIS LENIN,CAP ANDREAS,CEC2021WHLU5488,031B572905,05907400-INARPI S.A.,13592,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20210928,20211113,20211116,20211117,JH210730CA03-GB-1,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021,DIVA-JDLN16,1356.6,20211116,20211117,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54880342,20211122
16-11-2021,IMPORTACION A CONSUMO,028-2021-10-01009307,00003857,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,1170,40,NUMERO DE UNIDADES,0,54264,16496.11,0,70760.11,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777779-JIMENEZ QUIROZ BORIS LENIN,CAP ANDREAS,CEC2021WHLU5488,YMLUC232091849,05907400-INARPI S.A.,13592,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20211015,20211113,20211116,20211122,JH210730CA03-GB-2,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021,DIVA-JDLN16,1356.6,20211116,20211117,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54880210,20211124
26-11-2021,IMPORTACION A CONSUMO,028-2021-10-01045198,00004008,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,1172,40,NUMERO DE UNIDADES,0,54264,16482.41,0,70746.41,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,GREENANDES ECUADOR S.A.,CHINA,1,01777779-JIMENEZ QUIROZ BORIS LENIN,CMA CGM CHENNAI,CEC2021CMAU0143,EGLV143152549251,05907400-INARPI S.A.,13066.15,AFORO-AFORO AUTOMATICO,"RUC0992758791001AVENIDA LAS MONJAS 302 Y CALLETERCERA, URDESAGUAYAQUIL - ECUADOR",20211025,20211125,20211126,20211129,JH210730CA03-GB-3,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021,DIVA-JDLN16,1356.6,20211126,20211126,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01434013,20211130
26-11-2021,IMPORTACION A CONSUMO,028-2021-10-01045250,00004009,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,1252,32,NUMERO DE UNIDADES,0,43411.19,12199.39,0,55610.58,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,GREENANDES ECUADOR S.A.,CHINA,1,01777779-JIMENEZ QUIROZ BORIS LENIN,CMA CGM CHENNAI,CEC2021CMAU0143,EGLV143152549242,05907400-INARPI S.A.,866.15,AFORO-AFORO AUTOMATICO,"RUC0992758791001AVENIDA LAS MONJAS 302 Y CALLETERCERA, URDESAGUAYAQUIL - ECUADOR",20211025,20211125,20211126,20211129,JH210730CA03-GB-4,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021,DIVA-JDLN16,1356.6,20211126,20211126,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01434012,20211201
26-11-2021,IMPORTACION A CONSUMO,028-2021-10-01045250,00004009,12,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,1252,1,NUMERO DE UNIDADES,0,500,140.51,0,640.51,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,GREENANDES ECUADOR S.A.,CHINA,1,01777779-JIMENEZ QUIROZ BORIS LENIN,CMA CGM CHENNAI,CEC2021CMAU0143,EGLV143152549242,05907400-INARPI S.A.,27.07,AFORO-AFORO AUTOMATICO,"RUC0992758791001AVENIDA LAS MONJAS 302 Y CALLETERCERA, URDESAGUAYAQUIL - ECUADOR",20211025,20211125,20211126,20211129,JH210730CA03-GB-4,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021,YC-12P,500,20211126,20211126,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01434012,20211201
30-11-2021,IMPORTACION A CONSUMO,028-2021-10-01062560,00004010,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,5401,172,NUMERO DE UNIDADES,0,216670.13,59845.06,0,276515.19,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA DEL PACIFICO DELPAC S.A.,CHINA,4,01777779-JIMENEZ QUIROZ BORIS LENIN,CMA CGM CHENNAI,CEC2021CMAU0143,COSU6885745050,05907400-INARPI S.A.,10348.78,AFORO-AFORO AUTOMATICO,"AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA",20211025,20211125,20211130,20211201,JH210806CA05-GB,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021,DIVA ECO-D15,1259.71,20211130,20211130,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01431107,18991230
28-12-2021,IMPORTACION A CONSUMO,028-2021-10-01161686,01004405,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,2478,88,NUMERO DE UNIDADES,0,115384.71,126.55,0,115511.26,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,BROOM-ECUADOR S.A.,CHINA,2,01777779-JIMENEZ QUIROZ BORIS LENIN,KOTA PURI,CEC2021PCIU0015,NGZF12604800,05907400-INARPI S.A.,5824.61,AFORO-AFORO DOCUMENTAL,AVENIDA LAS MONJAS 302 Y CALLE TERCERA,20211118,20211225,20211228,20211228,JH210913SA65-GB,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021,DIVA ECO-D15,1311.19,20211228,20211228,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021PCIU00150142,20211229
27-01-2021,IMPORTACION A CONSUMO,028-2021-10-00070000,00000287,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,DIVA,NUEVA,1960,70,NUMERO DE UNIDADES,0,93660,14116,0,107776,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,2,JIMENEZ QUIROZ BORIS LENIN,RDO CONCORD,CEC2021WHLU5444,031A562243,05907400-INARPI S.A.,29750,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE  TERCERA, URDESA GUAYAQUIL - ECUADOR",20201226,20210127,20210127,20210128,JH201123SA49-GB,AIREADORES PARA LA INDUSTRIA CAMARONERA,PRODUCTO,DIVA,2020,DIVA- JDLN16,1338,20210127,20210127,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2021WHLU54440083,20210202
03-02-2021,IMPORTACION A CONSUMO,028-2021-10-00096976,00000321,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,SIN MARCA,NUEVA,1960,70,NUMERO DE UNIDADES,0,93660,15350,0,109010,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,BROOM-ECUADOR S.A.,CHINA,2,1777779 -JIMENEZ QUIROZ BORIS LENIN,LONG BEACH TRADER,CEC2021WHLU5446,NGJH00603000,05907400-INARPI S.A.,29750,AFORO-AFORO AUTOMATICO,AVENIDA LAS MONJAS 302 Y CALLE TERCERA,20210104,20210202,20210203,20210204,JH201123SA50-GB,PARA LA INDUSTRIA CAMARONERA,PRODUCTO,SIN MARCA,2021,DIVA-JDLN16,1338,20210203,20210203,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2021WHLU54462027,20210209
11-02-2021,IMPORTACION A CONSUMO,028-2021-10-00119644,00000455,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,SIN MARCA,NUEVA,1960,70,NUMERO DE UNIDADES,0,93660,14976,0,108636,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,2,1777779 -JIMENEZ QUIROZ BORIS LENIN,EVER ELITE,CEC2021EISU0001,031A564424,05907400-INARPI S.A.,29750,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20210111,20210210,20210211,20210216,JH201204SA51-GB,PARA LA INDUSTRIA CAMARONERA,PRODUCTO,SIN MARCA,2021,DIVA-JDLN16,1338,20210211,20210211,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2021EISU00013059,20210219
18-02-2021,IMPORTACION A CONSUMO,028-2021-10-00135918,00000458,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,SIN MARCA,NUEVA,980,35,NUMERO DE UNIDADES,0,46830,7688,0,54518,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,1777779 -JIMENEZ QUIROZ BORIS LENIN,KOTA CANTIK,CEC2021PCIU0002,031B500240,05907400-INARPI S.A.,14875,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20210118,20210217,20210218,20210219,JH201204SA51-GB-1,PARA LA INDUSTRIA CAMARONERA,PRODUCTO,SIN MARCA,2021,DIVA-JDLN16,1338,20210218,20210218,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2021PCIU00023064,20210224
09-03-2021,IMPORTACION A CONSUMO,028-2021-10-00192847,00000685,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,DIVA,NUEVA,2023,70,NUMERO DE UNIDADES,0,93660,15807.59,0,109467.59,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,2,01777779-JIMENEZ QUIROZ BORIS LENIN,NAXOS,CEC2021WHLU5448,031B504297,INARPI S.A.,7907.69,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20210128,20210304,20210309,20210309,JH201214SA53-GB,AIREADORES PARA LA INDUSTRIA CAMARONERA,PRODUCTO,DIVA,2021,DIVA-JDLN16,1338,20210309,20210309,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54480050,20210315
03-03-2021,IMPORTACION A CONSUMO,028-2021-10-00177113,01000678,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,SIN MARCA,NUEVA,1960,70,NUMERO DE UNIDADES,0,93660,16596,0,110256,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,2,01777779-JIMENEZ QUIROZ BORIS LENIN,XIN FU ZHOU,CEC2021CBHU0387,031B503385,INARPI S.A.,29750,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20210122,20210224,20210303,20210304,JH201214SA52-GB,PARA LA INDUSTRIA CAMARONERA,PRODUCTO,SIN MARCA,2021,DIVA-JDLN16,1338,20210303,20210303,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CBHU03873061,20210308
10-06-2021,IMPORTACION A CONSUMO,028-2021-10-00469817,00001824,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,DIVA,NUEVA,1160,40,NUMERO DE UNIDADES,0,57024,8660,0,65684,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777779-JIMENEZ QUIROZ BORIS LENIN,KOTA CAHAYA,CEC2021PCIU0007,031B528318,05907400-INARPI S.A.,16920,AFORO-AFORO DOCUMENTAL,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20210512,20210609,20210610,20210610,JH210414SA60-GB,AIREADORES PARA LA INDUSTRIA CAMARONERA,PRODUCTO,DIVA,2021,DIVA-JDLN16,1425.6,20210610,20210610,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021PCIU00073084,20210618
31-12-2021,IMPORTACION A CONSUMO,028-2021-10-01183360,00000560,1,0991412972001,CAMARONERA LUSALVI S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,AEREADORES,TAIZHOU,NUEVA,1039,48,NUMERO DE UNIDADES,0,54540,16692,712.32,71944.32,"TAIZHOU QIANMEI MACHINE CO., LTD",HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01900208-ANCHUNDIA SOTOMAYOR JOSE LUIS,SEASPAN BRILLIANCE,CEC2021ONEU0112,DLNB21110473,05907400-INARPI S.A.,17300,AFORO-AFORO FISICO INTRUSIVO,Edificio Northsam planta baja Av Nahim Isaias Mz 801 Solar 28,20211116,20211229,20211231,,1.03852E+17,RUEDA DE PALETAS,AEREADORES,TAIZHOU,2021,S MODELO,1136.25,20211231,,FOB,ACGROUP WORLDWIDE ECUADOR S.A.,-,0,CEC2021ONEU011290110001,
19-08-2021,IMPORTACION A CONSUMO,028-2021-10-00706810,00000920,1,0990497214001,CAMARONERA LEBAMA S.A.,UNITED STATES,UNITED STATES,CHARLESTON,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES ELECTRICOS PARA ACUACULTURA,HOUSE INDUSTRIES,NUEVA,4,1,NUMERO DE UNIDADES,0,9700,2130,67.58,11897.58,ECS HOUSE INDUSTRIES,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,UNITED STATES,0,01908912-SAMANIEGO IRIARTE DIEGO ENRIQUE,ALGOL,CEC202178126454,50740,05906960-NAPORTEC S.A.,1100,AFORO-AFORO AUTOMATICO,BARRIO CUBA ROBLES 109 Y CHAMBERS,20210730,20210820,20210819,20210820,14219,AEREADORES ELECTRICOS PARA ACUACULTURA,DE 42 WIDE X 52 DIAMETRO,HOUSE INDUSTRIES,0,PW6,9700,20210819,20210819,EXW,PACIFICLINK S.A.,-,0,CEC20217812645400130001,20210826
27-10-2021,IMPORTACION A CONSUMO,028-2021-10-00938842,02008674,1,0791774330001,ACUICULTURA BER AQUA AQUIBER S A,BRAZIL,BRAZIL,NAVEGANTES,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar","AIERADOR AQUAMIX B-603 1,5HP TRIF 220/380/440/760V 4P 60HZ IP55 AS SP CESTO TREF CONICO (B002000064)",BERAQUA,NUEVA,352,50,NUMERO DE UNIDADES,0,20712.5,3783.85,0,24496.35,BERNAUER AQUACULTURA LTDA,MAERSK DEL ECUADOR C.A.,BRAZIL,0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,MAERSK BALI,CEC2021MAEU0470,411NVT00886,05909025-CONTECON GUAYAQUIL S.A.,1642.5,AFORO-AFORO AUTOMATICO,JUNIN Y MARCEL LANIADO N 439,20210903,20211024,20211027,20211027,1706-2021,"AIERADOR AQUAMIX B-603 1,5HP TRIF 220/380/440/760V 4P 60HZ IP55 AS SP CESTO TREF CONICO (B002000064)","AIERADOR AQUAMIX B-603 1,5HP TRIF 220/380/440/760V 4P 60HZ IP55 AS SP CESTO TREF CONICO (B002000064)",BERAQUA,2021,SM,414.25,20211027,20211027,CIP,INTERNACIONAL DE TRANSPORTE LAURAMOORE POZO TRANEXTEINT SA,-,0,CEC2021MAEU047000280001,20211028
29-01-2021,IMPORTACION A CONSUMO,028-2021-10-00080962,00000189,1,0990792658001,IMPORTADORA LINO GAMBOA CIA. LTDA. ILGA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR,SIN MARCA,NUEVA,359,85,NUMERO DE UNIDADES,0,16405,5490,31.51,21926.51,TAIZHOU HAIKAI MECHANICAL AND ELECTRICAL CO LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHINA,1,CARLOS BAJAÑA E HIJOS S.A. CARBAEHI,CZECH,CEC2021ONEU0090,NBOGYE20121095,05907400-INARPI S.A.,4975,AFORO-AFORO AUTOMATICO,CDLA ADACE CALLE B NO 415 Y CALLE NOVENA ESQ (FRENTE A GAMAVISION),20201216,20210125,20210129,20210129,IL20201209,220V 60 HZ,EQUIPO,SIN MARCA,2020,WMD-1.5,193,20210129,20210129,FOB,ASIA SHIPPING ECUADOR S. A. ASE,,0,CEC2021ONEU009080050001,18991230
12-01-2021,IMPORTACION A CONSUMO,028-2021-10-00025651,00000047,1,0990792658001,IMPORTADORA LINO GAMBOA CIA. LTDA. ILGA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR,SIN MARCA,NUEVA,1595,145,NUMERO DE UNIDADES,0,34655,4865,57.91,39577.91,TAIZHOU HAIKAI MECHANICAL AND ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,CARLOS BAJAÑA E HIJOS S.A. CARBAEHI,KOTA CEPAT,CEC2020PCIU0016,NBOGYE20111135,05907400-INARPI S.A.,12963,AFORO-AFORO AUTOMATICO NO INTRUSIVO,CDLA ADACE CALLE B NO 415 Y CALLE NOVENA ESQ (FRENTE A GAMAVISION),20201127,20201230,20210112,20210112,IL20201121,2HP 220V 60HZ SINGLE PHASE 4 IMPELLERS,2HP 220V 60HZ SINGLE PHASE 4 IMPELLERS,SIN MARCA,2020,YCD-1.5,239,20210112,20210113,FOB,ASIA SHIPPING ECUADOR S. A. ASE,,0,CEC2020PCIU001630850001,20210118
24-03-2021,IMPORTACION A CONSUMO,028-2021-10-00235876,04006605,1,0923460885001,LI HUI,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR,SM,NUEVA,4,2,NUMERO DE UNIDADES,0,240,62.51,2.4,304.91,YIWU XUANLIN IMPORT AND EXPORT CO  LTD,GREENANDES ECUADOR S.A.,CHINA,0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,KOTA CEPAT,CEC2021PCIU0003,HQYWL21010073,INARPI S.A.,195,AFORO-AFORO FISICO INTRUSIVO,LUQUE Y 6 DE MARZO GUAYAQUIL GUAYAQUIL ECUADOR,20210211,20210310,20210324,20210325,ZJLH011335,Aereator electric,Aereator electric,SM,2021,SM,120,20210324,20210329,FOB,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,-,0,CEC2021PCIU000340600014,20210330
03-05-2021,IMPORTACION A CONSUMO,028-2021-10-00357247,03002187,1,0990018685001,CONAUTO C.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR,ANNEX,NUEVA,2158,96,NUMERO DE UNIDADES,0,109756.8,14390,153.31,124300.11,ANNEX ASIA LIMITED,GREENANDES ECUADOR S.A.,CHINA,0,01904571-VALERO & VALERO SERVICIOS LOGISTICOS S.A.,LONG BEACH TRADER,CEC2021WHLU5458,NGX60330559,05907400-INARPI S.A.,37248,AFORO-AFORO AUTOMATICO,AV JUAN TANCA MARENGO KM 1.8,20210311,20210413,20210503,20210504,INV-00730,PARA CAMARONERA  16HPW- 16I,PARA CAMARONERA  16HPW- 16I,ANNEX,2021,16HP/16,1143.3,20210503,20210503,FOB,H.A. CARGO S.A.,-,0,CEC2021WHLU545840650559,20210507
27-07-2021,IMPORTACION A CONSUMO,028-2021-10-00625302,00001409,1,0990792658001,IMPORTADORA LINO GAMBOA CIA. LTDA. ILGA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR,SIN MARCA,NUEVA,3101,104,NUMERO DE UNIDADES,0,65000,21178.77,123.02,86301.79,"TAIZHOU HAIKAI MECHANICAL AND ELECTRICAL CO.,LTD.",MAERSK DEL ECUADOR C.A.,CHINA,2,01000012-CARLOS BAJAÑA E HIJOS S.A. CARBAEHI,LAUST MAERSK,CEC2021MAEU0345,TLEXP21050176,05909025-CONTECON GUAYAQUIL S.A.,21082,AFORO-AFORO AUTOMATICO,CDLA ADACE CALLE  B 415 Y NOVENA (ESQ).FRENTE A GAMAVISION,20210607,20210723,20210727,20210728,IL20210530,"16 IMPELLERS, 7 FLOATS 175CM","16 IMPELLERS, 7 FLOATS 175CM",SIN MARCA,2021,SIN MODELO,625,20210727,20210727,FOB,NAVECUADOR S.A.,-,0,CEC2021MAEU034500330001,20210729
13-08-2021,IMPORTACION A CONSUMO,028-2021-10-00687350,01003581,1,0990018685001,CONAUTO C.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR,WALKER-AIREADORES,NUEVA,4260,192,NUMERO DE UNIDADES,0,231477.13,38680.98,337.77,270495.88,SHANGHAI E-SKY TRANSPORTATION,CMA-CGM ECUADOR S.A.,CHINA,4,01904571-VALERO & VALERO SERVICIOS LOGISTICOS S.A.,CMA CGM NEVADA,CEC2021CMAU0097,NBXG950204,05907400-INARPI S.A.,70961.2,AFORO-AFORO AUTOMATICO,GUAYAS / GUAYAQUIL / FLAMINGO SOLAR 15 Y AV. MIGUEL HILARIO ALCIVAR,20210705,20210812,20210813,20210816,INV-00762,AIREADOR,AIREADOR,WALKER-AIREADORES,2021,16HPW-16I,1205.61,20210813,20210813,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU00970060,20210817
