fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
28-11-2023,IMPORTACION A CONSUMO,028-2023-10-02051801,00001861,34,1.89172E+12,COMERCIAL MAYA COMPAÑIA LIMITADA,CHINA,BRAZIL,SANTOS,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR DE MORTERO HM 120,S/M,NUEVA,2617,10,NUMERO DE UNIDADES,0,543.4,20.74,5.43,569.57,CORTAG INDUSTRIA E COMERCIO LTDA,MAERSK DEL ECUADOR C.A.,BRAZIL,0,01902378-JARRIN PLUAS CARLOS MANUEL,AS SARA,CEC2023MAEU0465,311SSZ41966,05909025-CONTECON GUAYAQUIL S.A.,3.08,AFORO-AFORO AUTOMATICO,AV ATAHUALAPA SN Y PILLAHUAZO,20231021,20231126,20231128,20231128,EXECU 296-A,MEZCLADOR DE MORTERO HM 120,MEZCLADOR DE MORTERO HM 120,S/M,0,61621,54.34,20231128,20231128,FOB,AUDICARGO LOGISTIC CIA. LTDA.,,0,CEC2023MAEU046500560001,20231128,,0
28-11-2023,IMPORTACION A CONSUMO,028-2023-10-02051801,00001861,37,1.89172E+12,COMERCIAL MAYA COMPAÑIA LIMITADA,CHINA,BRAZIL,SANTOS,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZC. ELECT. HM 140 - NEMA (CON MANDRIL) 127 V,S/M,NUEVA,2617,20,NUMERO DE UNIDADES,0,1532.2,58.51,15.33,1606.04,CORTAG INDUSTRIA E COMERCIO LTDA,MAERSK DEL ECUADOR C.A.,BRAZIL,0,01902378-JARRIN PLUAS CARLOS MANUEL,AS SARA,CEC2023MAEU0465,311SSZ41966,05909025-CONTECON GUAYAQUIL S.A.,6.16,AFORO-AFORO AUTOMATICO,AV ATAHUALAPA SN Y PILLAHUAZO,20231021,20231126,20231128,20231128,EXECU 296-A,MEZC. ELECT. HM 140 - NEMA (CON MANDRIL) 127 V,MEZC. ELECT. HM 140 - NEMA (CON MANDRIL) 127 V,S/M,0,61562,76.61,20231128,20231128,FOB,AUDICARGO LOGISTIC CIA. LTDA.,,0,CEC2023MAEU046500560001,20231128,,0
28-11-2023,IMPORTACION A CONSUMO,028-2023-10-02058144,00000724,89,1.7914E+12,DIMPOFER CIA. LTDA.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,MAQUINA GRANIZADORA MANUAL,SM,NUEVA,1375,100,NUMERO DE UNIDADES,0,5175.02,15.96,0,5175.02,"SHANGHAI SHERPA M&E CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777891-GRUPO-OIBV CIA.LTDA.,EVER LOADING,CEC2023EISU0005,027D688974,05907400-INARPI S.A.,1919.23,AFORO-AFORO AUTOMATICO,"PANAMERICANA SUR KM.14 1/2, QUITO,ECUADOR TEL:(593)2 2690860 FAX:(593)2 2696547",20231020,20231122,20231128,,SHS0231002,ARTICULOS Y ACCESORIOS DE FERRETERIA,MAQUINA GRANIZADORA MANUAL,SM,2023,8/ISM,51.75,20231128,20231128,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023EISU00053058,,,1.24
28-11-2023,IMPORTACION A CONSUMO,028-2023-10-02051620,00001860,34,1.89172E+12,COMERCIAL MAYA COMPAÑIA LIMITADA,CHINA,BRAZIL,SANTOS,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,MEZCLADOR DE MORTERO HM 120,S/M,NUEVA,2617,10,NUMERO DE UNIDADES,0,543.4,20.74,5.43,569.57,CORTAG INDUSTRIA E COMERCIO LTDA,MAERSK DEL ECUADOR C.A.,BRAZIL,0,01902378-JARRIN PLUAS CARLOS MANUEL,AS SARA,CEC2023MAEU0465,311SSZ41966,05909025-CONTECON GUAYAQUIL S.A.,3.08,AFORO-AFORO AUTOMATICO,AV ATAHUALAPA SN Y PILLAHUAZO,20231021,20231126,20231128,,EXECU 296-A,MEZCLADOR DE MORTERO HM 120,MEZCLADOR DE MORTERO HM 120,S/M,0,61621,54.34,20231128,,FOB,AUDICARGO LOGISTIC CIA. LTDA.,,0,CEC2023MAEU046500560001,20231128,,0
28-11-2023,IMPORTACION A CONSUMO,028-2023-10-02051620,00001860,37,1.89172E+12,COMERCIAL MAYA COMPAÑIA LIMITADA,CHINA,BRAZIL,SANTOS,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,MEZC. ELECT. HM 140 - NEMA (CON MANDRIL) 127 V,S/M,NUEVA,2617,20,NUMERO DE UNIDADES,0,1532.2,58.51,15.33,1606.04,CORTAG INDUSTRIA E COMERCIO LTDA,MAERSK DEL ECUADOR C.A.,BRAZIL,0,01902378-JARRIN PLUAS CARLOS MANUEL,AS SARA,CEC2023MAEU0465,311SSZ41966,05909025-CONTECON GUAYAQUIL S.A.,6.16,AFORO-AFORO AUTOMATICO,AV ATAHUALAPA SN Y PILLAHUAZO,20231021,20231126,20231128,,EXECU 296-A,MEZC. ELECT. HM 140 - NEMA (CON MANDRIL) 127 V,MEZC. ELECT. HM 140 - NEMA (CON MANDRIL) 127 V,S/M,0,61562,76.61,20231128,,FOB,AUDICARGO LOGISTIC CIA. LTDA.,,0,CEC2023MAEU046500560001,20231128,,0
28-11-2023,IMPORTACION A CONSUMO,019-2023-10-02054437,01012960,1,0990553963001,PROMARISCO S.A.,SLOVAKIA,SLOVAKIA,BRATISLAVA,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MODULO AGITADOR DESEQUILIBRADO,Tomra Sorting,NUEVA,1,1,NUMERO DE UNIDADES,0,3751.58,40.94,40.94,3792.52,TOMRA SORTING S. R. O,KLM CIA REAL HOLANDESA DE AVIACION SA,SLOVAKIA,0,01900008-FMA FRANCISCO MOSQUERA AULESTIA CIA. LTDA.,PH-BQO,CEC2023KL033516,1056288215,-,10,AFORO-AFORO AUTOMATICO,VIA DURAN TAMBO KM 6.5,20231126,20231126,20231128,20231129,00289231,Shaker module unbalanced,MODULO AGITADOR DESEQUILIBRADO,Tomra Sorting,2023,1144-057266,3751.58,20231128,20231128,DDP,KUEHNE + NAGEL S.A.,,0,CEC2023KL03351600010001,20231130,,36.36
29-11-2023,IMPORTACION A CONSUMO,028-2023-10-02059603,02000917,2,1.75856E+12,VALVERDE MONTALVO JEAN PIERRE ALEXANDER,CHINA,CHINA,XIAMEN,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",HEATING MIXER,SIN MARCA,NUEVA,1124,1,NUMERO DE UNIDADES,0,6500,219.42,67.19,6786.61,"XIAMEN LONGSHUNDA TRADING CO., LTD.",HAPAG-LLOYD ECUADOR S.A.,CHINA,0,01777796-MONTALVO PAZMIÑO GABRIELA CRISTINA,AMSTERDAM EXPRESS,CEC2023HLCU0900,XMNSUR23095055,05907400-INARPI S.A.,0.08,AFORO-AFORO AUTOMATICO,CAMPO ALEGER GALILEO FERRARIS S/N SAN VICENTE 2867800-0979800065 COMPRAS@GRUPOMONTALVO.COM.EC,20230928,20231127,20231129,20231129,KJ20230801A,HEATING MIXER,HEATING MIXER,SIN MARCA,0,1000L,6500,20231129,20231129,FOB,SURTAX S.A.,,0,CEC2023HLCU090092220001,20231129,,0
29-11-2023,IMPORTACION A CONSUMO,028-2023-10-02069982,00003938,1,0993280348001,ECOPEST S.A.,PORTUGAL,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,CEBADERO,SIN MARCA,NUEVA,6,3840,NUMERO DE UNIDADES,0,7408.68,1521.02,27.05,8956.75,OCEAN BLUE DISTRIBUTORS,CITIKOLD S.A.,UNITED STATES,0,01777875-SILMAT&ASOCIADOS S A S,HANSA HORNEBURG,CEC2023SMLU0200,LE2344023497MIAGYE,05909025-CONTECON GUAYAQUIL S.A.,1772,AFORO-AFORO DOCUMENTAL,CEIBOS URBANIZACION LA CUMBRE 7 Y S N GUAYAQUIL - ECUADOR,20231117,20231125,20231129,20231130,10008452,CEBADERO,CEBADERO,SIN MARCA,2023,SIN MODELO,1.93,20231129,,FOB,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,,0,CEC2023SMLU020000370004,,,0
29-11-2023,IMPORTACION A CONSUMO,028-2023-10-02069982,00003938,2,0993280348001,ECOPEST S.A.,PORTUGAL,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,BEBEDERO NEPTUNO,SIN MARCA,NUEVA,6,500,NUMERO DE UNIDADES,0,280.72,34.18,1.02,315.92,OCEAN BLUE DISTRIBUTORS,CITIKOLD S.A.,UNITED STATES,0,01777875-SILMAT&ASOCIADOS S A S,HANSA HORNEBURG,CEC2023SMLU0200,LE2344023497MIAGYE,05909025-CONTECON GUAYAQUIL S.A.,38.37,AFORO-AFORO DOCUMENTAL,CEIBOS URBANIZACION LA CUMBRE 7 Y S N GUAYAQUIL - ECUADOR,20231117,20231125,20231129,20231130,10008452,BEBEDERO NEPTUNO,BEBEDERO NEPTUNO,SIN MARCA,2023,SIN MODELO,0.56,20231129,,FOB,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,,0,CEC2023SMLU020000370004,,,0
30-11-2023,IMPORTACION A CONSUMO,028-2023-10-02077125,00002060,1,0992239867001,LIVANSUD S.A.,CHINA,CHINA,JIANGMEN,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",BLENDER,SIN MARCA,NUEVA,612,1720,NUMERO DE UNIDADES,0,27434,1674,23.38,29131.38,WINSTAR ELECTRICAL ENTERPRISE,MAERSK DEL ECUADOR C.A.,CHINA,0,01900686-BEJAR PERASSO JAVIER ENRIQUE,MAERSK CANYON,CEC2023MAEU0521,ASSZX306653,05909025-CONTECON GUAYAQUIL S.A.,5000,AFORO-AFORO AUTOMATICO,VICTOR MANUEL RENDON 800 Y RIOBAMBA GUAYAQUIL ECUADOR,20231014,20231129,20231130,,P23-0519P0624P-1012,EV-465,BLENDER,SIN MARCA,2023,SIN MODELO,15.95,20231229,20231130,FOB,FARLETZA S.A.,,0,CEC2023MAEU052104640043,20231201,,0
30-11-2023,IMPORTACION A CONSUMO,028-2023-10-02079087,00008409,2,1.79223E+12,SACOSGALLARDO COMPAÑIA LIMITADA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA MEZCLADORA DE POLIPROPILENO,SIN MARCA,NUEVA,105,1,NUMERO DE UNIDADES,0,2500,145.03,26.45,2671.48,ZHEJIANG TIANFENG PLASTIC MACHINERY CO  LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01904810-VERA SERRANO JORGE LUIS,MAERSK CANYON,CEC2023MAEU0521,SWOSZX23100652,05909025-CONTECON GUAYAQUIL S.A.,615.56,AFORO-AFORO AUTOMATICO,ROCAFUERTE OE6-190 E IMBABURA ECUADOR,20231027,20231129,20231130,20231130,TF23-1024,PLASTIC MIXER,PRODUCTO,SIN MARCA,0,SIN MODELO,2500,20231130,20231130,FOB,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,,0,CEC2023MAEU052101110101,20231130,,0
30-11-2023,IMPORTACION A CONSUMO,028-2023-10-02079273,04002601,12,1.20153E+12,LARCO RIVERA HERWIN ROGER,UNITED STATES,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",HOMOGENIZADOR DE MOLINO,FISHER SCIENTIFIC CO LLC,NUEVA,15,1,NUMERO DE UNIDADES,0,1874.11,32.66,18.5,1925.27,FISHER SCIENTIFC,CITIKOLD S.A.,UNITED STATES,0,01777862-WORK&DEVELOPMENT ECUADOR AGENCIA DE ADUANAS Y SERVICIOS LOGÍSTICOS CIA.LTDA.,HANSA HORNEBURG,CEC2023SMLU0200,423600948,05909025-CONTECON GUAYAQUIL S.A.,89.22,AFORO-AFORO AUTOMATICO,PICHINCHA QUITO CARCELEN AV REAL AUDIENCIA N6697 Y DE LOS EUCALIPTOS,20231118,20231125,20231130,20231130,CN0011521,HOMOGENIZADOR DE MOLINO,HOMOGENIZADOR DE MOLINO,FISHER SCIENTIFIC CO LLC,2023,15340164,1874.11,20231130,20231130,FOB,ECU - WORLDWIDE - (ECUADOR) S.A.,,0,CEC2023SMLU020000081701,20231130,,0
30-11-2023,IMPORTACION A CONSUMO,028-2023-10-02077558,00002601,12,1.20153E+12,LARCO RIVERA HERWIN ROGER,UNITED STATES,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,HOMOGENIZADOR DE MOLINO,FISHER SCIENTIFIC CO LLC,NUEVA,15,1,NUMERO DE UNIDADES,0,1874.11,32.66,18.5,1925.27,FISHER SCIENTIFC,CITIKOLD S.A.,UNITED STATES,0,01777862-WORK&DEVELOPMENT ECUADOR AGENCIA DE ADUANAS Y SERVICIOS LOGÍSTICOS CIA.LTDA.,HANSA HORNEBURG,CEC2023SMLU0200,423600948,05909025-CONTECON GUAYAQUIL S.A.,89.22,,PICHINCHA QUITO CARCELEN AV REAL AUDIENCIA N6697 Y DE LOS EUCALIPTOS,20231118,20231125,20231130,,CN0011521,HOMOGENIZADOR DE MOLINO,HOMOGENIZADOR DE MOLINO,FISHER SCIENTIFIC CO LLC,2023,15340164,1874.11,,,FOB,ECU - WORLDWIDE - (ECUADOR) S.A.,,0,CEC2023SMLU020000081701,20231130,,0
30-11-2023,IMPORTACION A CONSUMO,028-2023-10-02078408,02002601,12,1.20153E+12,LARCO RIVERA HERWIN ROGER,UNITED STATES,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,HOMOGENIZADOR DE MOLINO,FISHER SCIENTIFIC CO LLC,NUEVA,15,1,NUMERO DE UNIDADES,0,1874.11,32.66,18.5,1925.27,FISHER SCIENTIFC,CITIKOLD S.A.,UNITED STATES,0,01777862-WORK&DEVELOPMENT ECUADOR AGENCIA DE ADUANAS Y SERVICIOS LOGÍSTICOS CIA.LTDA.,HANSA HORNEBURG,CEC2023SMLU0200,423600948,05909025-CONTECON GUAYAQUIL S.A.,89.22,,PICHINCHA QUITO CARCELEN AV REAL AUDIENCIA N6697 Y DE LOS EUCALIPTOS,20231118,20231125,20231130,,CN0011521,HOMOGENIZADOR DE MOLINO,HOMOGENIZADOR DE MOLINO,FISHER SCIENTIFIC CO LLC,2023,15340164,1874.11,,,FOB,ECU - WORLDWIDE - (ECUADOR) S.A.,,0,CEC2023SMLU020000081701,20231130,,0
01-11-2023,IMPORTACION A CONSUMO,055-2023-10-01855467,00000644,7,1.71631E+12,FONSECA FERNANDEZ VIVIANA ELIZABETH,GERMANY,GERMANY,DUSSELDORF,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Knife Mill GM 200 220-240 V 50 60 Hz,RETSCH,NUEVA,2,1,NUMERO DE UNIDADES,0,3160.03,129.87,22.35,3182.38,RETSCH GMBH,IBERIA LINEAS AEREAS DE ESPAÑA SOCIEDAD ANONIMA OPERADORA,GERMANY,0,01900016-ANTONIO SALGUERO O & EDUARDO SALGUERO O SERVICIOS ADUANEROS CIA. LTDA,ECNXD,CEC2023IB003674,007561113010,-,1.27,AFORO-AFORO AUTOMATICO,AV MORAN VLAVERDE Y AV MALDONADO,20231026,20231026,20231101,20231101,AR-4200013769,Equipo de laboratorio de cuchillas GM200,Knife Mill GM 200 220-240 V 50 60 Hz,RETSCH,2023,202540001,3160.03,20231101,20231101,CPT,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023IB0036740008,20231101,,1.27
01-11-2023,IMPORTACION A CONSUMO,055-2023-10-01861320,00000437,1,1.72054E+12,MERA RUIZ PATRICIA ALISON,INDIA,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA PARA ALISAR MUESTRAS DE LABORATORIO COMPLETA CON SUS ACCESORIOS,MP BIOMEDICALS,NUEVA,3,1,NUMERO DE UNIDADES,0,6000,374.63,63.75,6438.38,MP BIOMEDICALS LLC,TAMPA CARGO S.A.,UNITED STATES,0,01904024-ROSERO PEREZ JORGE BOLIVAR,N332QT,CEC2023QT000362,072942013613,-,6,AFORO-AFORO FISICO NO INTRUSIVO,PEDREGAL N35-168 Y VASCO DE CONTRERAS,20231031,20231101,20231101,20231102,0063017685,EQUIPO PARA USO MEDICO,FASTPREP-24 CLASSIC BEAD BEATING GRINDER AND LYSIS SYSTEM,MP BIOMEDICALS,2023,116004500,6000,20231101,20231108,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023QT0003620016,20231108,,0
01-11-2023,IMPORTACION A CONSUMO,028-2023-10-01861374,00002989,2,0992794453001,JEREMIASCORP S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Electric mixer,SIN MARCA,NUEVA,152,1,NUMERO DE UNIDADES,0,325,16.42,3.42,344.84,ZHANGJIAGANG HOMED FURNITURE CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01901098-COKA URQUIZA ANDRES ARTURO,WAN HAI A03,CEC2023WHLU5670,NSHEC230913235,05907400-INARPI S.A.,58.14,AFORO-AFORO AUTOMATICO,GUAYAS GUAYAQUIL JOSE FALCONI 67 Y JOSE ALAVEDRA,20230924,20231025,20231101,,HMS-C238027,Electric mixer,Electric mixer,SIN MARCA,2023,B20B,325,20231101,20231101,FOB,FARLETZA S.A.,,0,CEC2023WHLU567000700005,20231107,,0
06-11-2023,IMPORTACION A CONSUMO,028-2023-10-01889443,00004274,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES COMPLETO,DIVA,NUEVA,6600,220,NUMERO DE UNIDADES,0,152680,190,0,152680,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,BROOM-ECUADOR S.A.,CHINA,4,01777779-JIMENEZ QUIROZ BORIS LENIN,WAN HAI 723,CEC2023WHLU5674,NGUS30108800,05907400-INARPI S.A.,51480,AFORO-AFORO AUTOMATICO,AVENIDA LAS MONJAS 302 Y CALLE TERCERA,20230929,20231101,20231106,20231107,JH230727CA86-GB,ACUICOLA (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2023,DIVA ECO D15,694,20231106,20231106,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023WHLU56742046,20231113,,12000
06-11-2023,IMPORTACION A CONSUMO,028-2023-10-01884880,00001868,2,0993064998001,CONSULTCOMMERCE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",16 WHEELS WITHOUT GEARBOX AND DIESEL ENGINE ( WITHOUT REDUCER SHAFT CUT INTO 2 PCS RE CONNECTED BY SHAFT DOUBBLE RUBBER CONNECTOR WITH FLAT RING ON THE PADS FUDU MOVABLE JOINT 2M TRANSMISSION SHAFT 4MM 7 PCS 175 FLOATER 68CM IMPELLER NSK MOVABLE JOINT,SM,NUEVA,5414,220,NUMERO DE UNIDADES,0,139260,10468,490,150218,TAIZHOU QIANMEI MACHINE COLTDA,BROOM-ECUADOR S.A.,CHINA,6,01900686-BEJAR PERASSO JAVIER ENRIQUE,WAN HAI A03,CEC2023WHLU5670,NBEF2309016A,05907400-INARPI S.A.,45091,AFORO-AFORO AUTOMATICO,AV RODRIGO CHAVEZ MZ 274 PARQUE EMPRESARIAL COLON EDIFICIO EMPRESARIAL 5 OF 6,20230922,20231025,20231106,20231107,QM-230615D,PROPIAS DEL MISMO,16 WHEELS WITHOUT GEARBOX AND DIESEL ENGINE ( WITHOUT REDUCER SHAFT CUT INTO 2 PCS RE CONNECTED BY SHAFT DOUBBLE RUBBER CONNECTOR WITH FLAT RING ON TH,SM,2023,SM,633,20231106,20231106,FOB,PLUSCARGO-ECUADOR S. A.,,0,CEC2023WHLU567020180001,20231114,,0
07-11-2023,IMPORTACION A CONSUMO,055-2023-10-01896038,00000660,1,1.71631E+12,FONSECA FERNANDEZ VIVIANA ELIZABETH,GERMANY,GERMANY,DUSSELDORF,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLANETARY BAILL MILL PM 100,RESTSCH,NUEVA,1,1,NUMERO DE UNIDADES,0,5242.78,75.35,59.02,5301.8,RETSCH GMBH,AIR CANADA,GERMANY,0,01900016-ANTONIO SALGUERO O & EDUARDO SALGUERO O SERVICIOS ADUANEROS CIA. LTDA,CGDUZ,CEC2023AC000132,001469075473,-,36.6,AFORO-AFORO AUTOMATICO,S9D DIEGO DE SANDOVAL OE2 112 Y OE2D PEDRO DORADO,20231101,20231101,20231107,20231109,AR-4200014132,EQUIPOS Y ACCESORIOS,PLANETARY BAILL MILL PM 100,RESTSCH,2023,205400001,5242.78,20231107,20231107,CPT,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023AC0001320018,20231113,,15.79
08-11-2023,IMPORTACION A CONSUMO,055-2023-10-01903875,03001971,8,0992382333001,LABOMERSA S.A.,CHINA,CHINA,BEIJING,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLATO CALENTADOR AGITADOR MS7-H550,"DLAB SCIENTIFIC CO.,LTD.",NUEVA,11,3,NUMERO DE UNIDADES,0,756,226.09,7.56,989.65,BLAB SCIENTIFIC CO LTDA,TRANSOCEANICA COMPAÑIA LIMITADA,CHINA,0,01901775-FIERRO RUIZ ALBERTO PATRICIO,N420LA,CEC2023LA031461,014510179503,-,17.6,AFORO-AFORO AUTOMATICO,CIUDADELA BELLAVISTA MANZANA 14 VILLA 26 A,20231107,20231107,20231108,20231108,DL20231536,PROPIAS DEL MISMO,PLATO CALENTADOR AGITADOR MS7-H550,"DLAB SCIENTIFIC CO.,LTD.",2023,8030122211,252,20231108,20231108,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023LA0314610001,20231110,,0
08-11-2023,IMPORTACION A CONSUMO,028-2023-10-01900373,02020401,1,0791841758001,IMPORTADORA PROQUALIA IMPROQUALIA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR DE 16 PALETAS,SM,NUEVA,1431,2,NUMERO DE UNIDADES,0,1560,27.65,6.37,1594.02,ZHEN FENG MECHINERY EQUIPMENT PRIVATE LIMITED,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHINA,0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,SEASPAN BRILLIANCE,CEC2023ONEU0037,NBSE2314916,05907400-INARPI S.A.,382.55,AFORO-AFORO AUTOMATICO,EL ORO / MACHALA / MACHALA / AV 25 DE JUNIO KM5 VIA A PASAJE Y S/N,20230925,20231106,20231108,20231108,PO06-1,AERATOR 16 PADDLE,AIREADOR DE 16 PALETAS,SM,2023,SM,780,20231108,20231108,FOB,STARCARGO CIA. LTDA,,0,CEC2023ONEU003760380001,20231109,,0
08-11-2023,IMPORTACION A CONSUMO,028-2023-10-01900373,02020401,2,0791841758001,IMPORTADORA PROQUALIA IMPROQUALIA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR SUMERGIBLE,SM,NUEVA,1431,6,NUMERO DE UNIDADES,0,1332,23.63,5.42,1361.05,ZHEN FENG MECHINERY EQUIPMENT PRIVATE LIMITED,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHINA,0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,SEASPAN BRILLIANCE,CEC2023ONEU0037,NBSE2314916,05907400-INARPI S.A.,326.63,AFORO-AFORO AUTOMATICO,EL ORO / MACHALA / MACHALA / AV 25 DE JUNIO KM5 VIA A PASAJE Y S/N,20230925,20231106,20231108,20231108,PO06-1,SUBMERSIBLE AERATOR,AIREADOR SUMERGIBLE,SM,2023,SM,222,20231108,20231108,FOB,STARCARGO CIA. LTDA,,0,CEC2023ONEU003760380001,20231109,,0
